dataset,seed,method,mse,mcc,dcor,sfd,time,num_params
simulated,29,ncfa,0.781327595878685,0.9294704763154368,0.920046670843902,13,60.62390094198054,6300
simulated,30,fa,6.844858728666905,0.4889438183720124,0.4580614890210702,510,0.3951919740065932,120
simulated,30,vae,0.2266374983286982,0.7004310140752744,0.744520020929478,510,36.952950727019925,7350
simulated,30,lgminmcm,1.066848052733525,0.9122610054166452,0.9049423863282824,11,0.0942229829961434,36
simulated,30,ncfa,1.0188426715045886,0.897569917808358,0.8914021101435973,5,42.08402892900631,6300
simulated,31,fa,0.7038725960646761,0.6829163303729445,0.7284616720246855,504,0.366677155951038,120
simulated,31,vae,0.2081386856624613,0.9065594726044284,0.756299462893302,504,63.04221871600021,7350
simulated,31,lgminmcm,1.1063701360968408,0.9179755584490548,0.909168492991118,0,0.0582225600373931,34
simulated,31,ncfa,1.093995337482656,0.9215287547836186,0.913719303396436,7,45.49191125994548,6300
simulated,32,fa,22.19120768646841,0.5352600471521182,0.3944507953438605,510,0.3694866189616732,120
simulated,32,vae,0.2234345034009403,0.7385923763172917,0.7528496143535963,510,47.55071964301169,7350
simulated,32,lgminmcm,0.9557147146823566,0.912391521151771,0.9040141504523774,11,0.0398004670278169,36
simulated,32,ncfa,0.9283215231030932,0.8860555706607552,0.8786632045421144,21,65.11530050303554,6300
simulated,33,fa,13.299538215238934,0.4553630736311897,0.4259046065559957,508,0.5700352690182626,120
simulated,33,vae,0.1882502827068953,0.7126286618941009,0.7244440949083102,508,40.933428131975234,7350
simulated,33,lgminmcm,1.103497211390042,0.8978784525533269,0.8870567850062105,4,0.0957237310358323,35
simulated,33,ncfa,1.0668239926927414,0.8864520099824929,0.8770468090500356,6,56.79235157195944,6300
simulated,34,fa,25.32211897555193,0.5580269589725311,0.5357428232171539,506,0.3907826089998707,120
simulated,34,vae,0.2674285144607716,0.8343179626988508,0.7768707951804088,506,59.34929670696147,7350
simulated,34,lgminmcm,0.8804549829548035,0.924201691991407,0.9140093574509376,5,0.0678757110144943,35
simulated,34,ncfa,0.8682573634301594,0.909465133390912,0.8974005417306217,4,54.69054064701777,6300
simulated,35,fa,2.588473109128068,0.6496900535568845,0.5841208534531919,508,0.9043559920392,120
simulated,35,vae,0.2791683041906926,0.6910619161854878,0.797082813520305,508,45.33081193297403,7350
simulated,35,lgminmcm,0.8521729421102473,0.9295442210084564,0.9205989003186912,7,0.0600836569792591,35
simulated,35,ncfa,0.8206233509952071,0.9238265716729818,0.9144073682851972,0,25.75115647597704,6300
simulated,36,fa,13.67315375495126,0.4932746570417824,0.409758065717082,509,0.3811681380029768,120
simulated,36,vae,0.2559346167914801,0.7920354474041522,0.7575090809111092,509,51.99747721699532,7350
simulated,36,lgminmcm,0.8998514349147766,0.900030985735847,0.8928946127875809,0,0.0618874439969658,34
simulated,36,ncfa,0.8524563852190146,0.8845781792972595,0.8759383583081275,5,29.95950969000114,6300
simulated,37,fa,11.931699352088517,0.47498185762542,0.4592120171052615,508,0.7083151949918829,120
simulated,37,vae,0.2935137600484878,0.6948332598158093,0.7675220325703048,508,32.36503675603308,7350
simulated,37,lgminmcm,0.9230097960026032,0.9161818286702862,0.9076908604448084,0,0.0759268190013244,34
simulated,37,ncfa,0.8880799653082285,0.9036820946367744,0.8966236135860459,0,63.81291637301911,6300
simulated,38,fa,40.29189448585926,0.4100786501352145,0.496672970357884,506,0.8237752839922905,120
simulated,38,vae,0.2046945372246027,0.8462502168409779,0.7696376799317245,506,40.5430357150035,7350
